Derris taiwaniana
Heptapleurum obovatum
Hibiscus involucratus
Hieracium neotremedale
Hydrocotyle quinqueradiata
Iranecio jurineifolius
Justicia cymosa
Kalanchoe brevicalyx
Leiothrix plantago
Lepidium fenestratum
Leptocereus albellus
Lytoneuron microphyllum
Melandrium longshoushanicum
Melocactus viridescens
Miconia retropila
Narcissus × galaicus
Narcissus × villasrubiensis
Parapholis cylindrica
Parapholis × pauneroae
Pelliciera benthamii
Petrea asperifolia
Piaropus crassipes
Piper eldoradense
Piper frostii
Piper middlesexense
Pourthiaea tomentosa
Pouteria longipetiolata
Psydrax glaber
Rhaphiolepis latifolia
Robiquetia luongii
Specklinia medinae
Spermacoce affinis
Spiraea ovalifolia
Stellaria yinshanensis
Stranvaesia bodinieri
Suaeda densiflora
Taraxacum denigratum
Thingia ambigua
Tripidium rufipilum
Urochloa ovalis
Vanda hienii
Viburnum × carlcephalum
Xiquexique frewenii
Acacia corusca
Allium minus
Andrographis longipedunculata
Aspidistra medusa
Begonia tatianae
Bellevalia sasonii
Blechnum humile
Bromus subsquarrosus
Bulbophyllum charishampeliae
Bulbophyllum jimcootesii
Bulbophyllum neilkonradii
Bulbostylis brunneoacuminata
Bulbostylis spadicea
Chassalia javanica
Chassalia psychotrioides
Chiloschista pulchella
Christella × intermedia
Christella parasitica
Cymbidium yunnanense
Dendrobium elineae
Dendrobium × wiganiae
Dyckia meziana
Dyckia splendida
Englerophytum letestui
Eriobotrya integrifolia
Eugenia casarettoana
Garcinia martinii
Gastrochilus prionophyllus
× Gonimara corderoyi
Gymnosphaera gigantea
Heliotropium album
Hoya aphylla
Ipomoea philippinensis
Knowltonia caffra
Koeleria spicata
Lepisorus jakonensis
Lepisorus rostratus
Linochilus ochraceus
Linochilus phylicoides
Lophogyne capillacea
Maihueniopsis leoncito
Mariscus baoulensis
Microtea celosioides
Morinda talmyi
Moschopsis rosulata
Myosotis jenissejensis
Myrcia neomacrophylla
Neocheiropteris buergeriana
Octomeria napoleon
Oenothera acutifolia
Oenothera italica
Ophiorrhiza loana
Pabstiella vellozoana
Papaver columbianum
Passiflora salpoensis
Pecteilis rumphii
Pedicularis multicaulis
Phoebe scortechinii
Poa × nannfeldtii
Pterostylis polyphylla
Salsola strobilifera
Salvia mendizabalii
Schoenus bolusii
Scholtzia denticulata
Sciodaphyllum rubiginosum
Sedum ignescens
Spergularia echinosperma
Stachytarpheta grandiflora
Stelis dewildei
Stelis pittieri
Stelis steinbachii
Stichorkis merrillii
Stichorkis nutans
Stichorkis philippinensis
Strobilanthes mediocris
Strophocactus brasiliensis
Tanaecium dichotomum
Tanaecium parviflorum
Tripidium arundinaceum
Tripidium kanashiroi
Tripidium procerum
Trisetum mongolicum
Trisetum ovatipaniculatum
Trithuria brevistyla
Tulipa berkariensis
Zephyranthes nivea
Zephyranthes tepicensis
Aleuritopteris × confundans
Alsophila roroka
Amauropelta amambayensis
Amblovenatum immersum
Anacheilium elisae
Anacheilium pachysepalum
Anacheilium roraimense
Anacheilium silvanum
Anacheilium widgrenii
Athyrium × langtangense
Athyrium majus
Athyrium philippinense
Athyrium yunnanense
Ayenia microphylla
Bulbophyllum macranthum
Callisia glandulosa
Cartrema marginata
Cattleya × laurae
Cattleya × marciae
Cattleyopsis × guanahacabibensis
Centaurium × klattii
Chondrosum ramosum
Copiapoa algarrobensis
Cranichis chiapasensis
Cyathea brunoniana
Cyathea grata
Cylindrolobus cyrtosepalus
Cymbidium densiflorum
Deparia chinensis
Drimia karooica
Drimia namibensis
Drimia platyphylla
Drimia raogibikei
Elymus × drucei
Empogona congesta
Encyclia dressleri
Festuca × polovina
Fritillaria amana
Geniostoma tinifolium
Grammitis affinis
Gundelia asperrima
Gundelia purpurascens
Gymnocalycium carminanthum
Haworthia angiras
Haworthia cangoensis
Haworthia ciliata
Haworthia dura
Haworthia erii
Haworthia ernstii
Haworthia ianthina
Haworthia incrassa
Haworthia joubertii
Haworthia kogmanensis
Haworthia laxa
Haworthia lazulis
Haworthia limbata
Haworthia luri
Haworthia montana
Haworthia odyssei
Haworthia pellucida
Haworthia rava
Haworthia royalis
Haworthia vitris
Heliotropium lilloi
Heliotropium shirazicum
Hemionitis aurea
Hemionitis cordifolia
Hemionitis vestita
Hippeastrum modestum
Holcoglossum gaoligongense
Homalolepis bahiensis
Homalolepis ferruginea
Indigofera sousae
Iochroma arborescens
Larsenaikia suffruticosa
Lastreopsis poecilophlebia
Leptochilus fluviatilis
Mangifera paludosa
Mappia tomentosa
Marrubium lanatum
Miconia donnellsmithii
Miconia rubescens
Miconia sessiliflora
Miconia spicata
Miconia tenuifolia
Micromeles cuspidata
Micromeles polycarpa
Micromeles salwinensis
Molineria jashpurica
Myosotis umbrosa
Myrcia caudata
Odontoglossum parviflorum
Oedera speciosa
Oenothera issleri
Ophrys × disabatoi
Ophrys × friderici
Ophrys × gabrielis
Ophrys × marialuizae
Ophrys × pratesii
Ophrys × sophiae
Paepalanthus glabrescens
Parathelypteris borealis
Pinguicula laueana
Pleurolobus gangeticus
Pleurothallis marioi
Polyspora vulcanica
Pratochloa walteri
Protium rhynchophyllum
Pterostylis angulata
Pterostylis arbuscula
Pterostylis atrosanguinea
Pterostylis ectypha
Pterostylis faceta
Pterostylis galgula
Pterostylis longicornis
Pterostylis meridionalis
Pterostylis orbiculata
Pterostylis precatoria
Pterostylis saxosa
Pterostylis serotina
Pterostylis sigmoidea
Pyrus arguta
Pyrus atrovirens
Pyrus elata
Pyrus hajastana
Pyrus incana
Pyrus microphylla
Pyrus nepalensis
Pyrus persica
Pyrus sargentii
Pyrus scandinavica
Quercus apiculata
Quercus magnosquamata
Quercus ophiosquamata
Ranunculus breviscapus
Ranunculus multidens
Reynoutria compacta
Rosularia viguieri
Rubia urceolata
Schismatoglottis cadierei
Sedum paradisum
Selenicereus alliodorus
Selenicereus glaber
Selenicereus purpusii
Selenicereus tonduzii
Selliguea amplexifolia
Selliguea brachypodia
Selliguea cyrtomioides
Selliguea elegans
Selliguea himalovata
Selliguea lehmannii
Selliguea leucophora
Selliguea lungtauensis
Selliguea mairei
Selliguea phuluangensis
Selliguea proavita
Selliguea tatsienensis
Selliguea tenuicauda
Selliguea tomentosa
Selliguea wardii
Senecio discoideus
Serapias × aquatinae
Serapias × frigolae
Serapias × watersii
Sinomalus komarovii
Staphylea simplicifolia
Stelis dasysepala
Stelis frondifera
Stelis lamprophylla
Stelis marginata
Stelis praecipua
Sundamomum hastilabium
Syzygium afromontanum
Syzygium phaeophyllum
Syzygium urophyllum
Thelypteris birii
Thelypteris diminuta
Thelypteris diversiloba
Thelypteris exsculpta
Thelypteris gracilis
Thelypteris hirsuta
Thelypteris minuscula
Thelypteris peltata
Thelypteris subtruncata
Thelypteris unita
Tigridia citrina
Tigridia heliantha
Trema asperum
Trema rigidum
Trema rugosum
Tulista kingiana
Ulmus cornubiensis
Ulmus exoniensis
Valeriana coronata
Veronica heureka
Vincetoxicum luridum
Vincetoxicum spirale
Vincetoxicum stenolobum
Viola calabra
Wurfbainia uliginosa
Achillea ceretanica
Agave nanchititlensis
Aizoon karooicum
Aizoon procumbens
Aizoon sericeum
Allium tashkenticum
Amorphophallus candidissimus
Andersonglossum boreale
Anemone pendulisepala
Appendicula cordata
Arabidopsis kamchatica
Arachis jacobinensis
Argyreia sorsogonensis
Aria austriaca
Asarum patens
Asarum rosei
Asarum versicolor
Astraea manihot
Bellevalia sirnakensis
Bulbophyllum trigonopus
Buxus koreana
Calciphilopteris wallichii
Caroxylon calluna
Cattleya locatellii
Causonis trifolia
Centaurium viridense
Cereus haitiensis
Ceropegia angustilobulata
Ceropegia australis
Ceropegia edulis
Ceropegia engleriana
Ceropegia juttae
Ceropegia picta
Ceropegia stellata
Ceropegia urceolata
Cheiridopsis marlothii
Clematis morefieldii
Corybas globulus
Crocus violaceus
Cryptocarya oreophila
Cyclopogon hatschbachii
Dasyglossum fidicularium
Dasyglossum hoeijeri
Echinocereus mombergerianus
Emilia reddyi
Erigeron calcicola
Erythranthe × maculosa
Goeppertia koernickeana
Goeppertia violacea
Gomesa cipoensis
Gomesa pauloensis
Guihaia lancifolia
Impatiens trigonopteris
Indigofera microcarpa
Isatis glastifolia
Lippia ganevii
Luzula odaesanensis
Monanthochilus odoratus
Neobotrydium burundiense
Neobotrydium carinatum
Neobotrydium corniculatum
Neobotrydium cristatum
Neobotrydium dissectum
Neobotrydium foetidum
Neobotrydium graveolens
Neobotrydium incisum
Neobotrydium melanocarpum
Neobotrydium ornithopodum
Neobotrydium peruense
Neobotrydium procerum
Neobotrydium pumilio
Neobotrydium pusillum
Neobotrydium saxatile
Neobotrydium schraderianum
Neobotrydium tibeticum
Neobotrydium truncatum
Neodawsonia totolapensis
Nepeta calycina
Nepeta incana
Noccaea hastulata
Obione angustifolia
Obione atacamensis
Obione axillaris
Obione ceratophylla
Obione chilensis
Obione clivicola
Obione cordulata
Obione flabellum
Obione graeca
Obione hypsophila
Obione hystrix
Obione leucoclada
Obione linifolia
Obione moneta
Obione montevidensis
Obione mucronata
Obione niederleinii
Obione pamparum
Obione parvifolia
Obione podocarpa
Obione reichei
Obione retusa
Obione sagittifolia
Obione stylosa
Obione transandina
Obione turcomanica
Obione undulata
Oenothera mollis
Palicourea cardiomorpha
Palicourea colorata
Palicourea concinna
Palicourea duricoria
Palicourea everardii
Palicourea fanshawei
Palicourea farameoides
Palicourea glabra
Palicourea glandulicalyx
Palicourea gracilenta
Palicourea hemicephaelis
Palicourea hirta
Palicourea hispidula
Palicourea humboldtiana
Palicourea hyptoides
Palicourea imthurniana
Palicourea iodotricha
Palicourea longicuspis
Palicourea maguireorum
Palicourea meridensis
Palicourea microbotrys
Palicourea muscosa
Palicourea oblita
Palicourea oblonga
Palicourea pakaraimensis
Palicourea phaneroloma
Palicourea polycephala
Palicourea potaroensis
Palicourea prancei
Palicourea pseudinundata
Palicourea psittacina
Palicourea pullei
Palicourea sandwithii
Palicourea schomburgkii
Palicourea subundulata
Palicourea tapirapecoana
Palicourea tatei
Palicourea tetramera
Palicourea trichophora
Paraphlomis hispida
Petrosedum × nicaeense
Phlegmariurus nanus
Phyllolobium tanguticum
Pimelea amabilis
Populus × nevensis
Populus × tomentiglandulosa
Prunus aquifolioides
Prunus dolichophylla
Prunus yaoiana
Psoralea latifolia
Pterostylis antennifera
Pterostylis clivosa
Pterostylis crebra
Pterostylis divaricata
Pterostylis eremaea
Pterostylis exquisita
Pterostylis fuliginosa
Pterostylis furva
Pterostylis scapula
Pterostylis tryphera
Pterostylis virens
Pterostylis xerampelina
Pulicaria longifolia
Ranunculus × algidus
Reseda anatolica
Rhaphidospora platyphylla
Rhinorchis lehmanniana
Rhinorchis nilssonii
Senecio sonchifolius
Serjania dissecta
Stelis amaliae
Stelis speciosa
Terminalia macrophylla
Terminalia suaveolens
Thalictrum minutiflorum
Thinopyrum turcicum
Trichophorum dioicum
Trigonochilum sharoniae
Trisetaria argentea
Trisetum scitulum
Typha × volgensis
Ulmus × mesocarpa
Acanthocereus marnierianus
Amitostigma fujisanense
Arenaria peruviana
Begonia urunensis
Bischofia racemosa
Caladenia subglabriphylla
Camellia hirsuta
Camellia phanii
Camellia thanxaensa
Camellia yokdonensis
Carex nilagirica
Caucaea universitascuencae
Cerasus × chichibuensis
Cerasus × kubotana
Colchicum erdalii
Colchicum osmaniyense
Commiphora falcata
Cotyledon adscendens
Crocus melantherus
Croton droguetioides
Cyathea incognita
Cylindrolobus leptocarpus
Cynanchum varians
× Dactylodenia berninaensis
Dactylorhiza × alutiiqorum
Daucus melananthus
Decalepis salicifolia
Dendrobium stockelbuschii
Dendrobium vocongii
Dioscorea microphylla
Dryopteris × cantabrica
Epidendrum fuchsii
Eugenia ramosii
Euphorbia helenae
Euphorbia lorifolia
Haworthiopsis attenuata
Haworthiopsis viscosa
Helleborus × tergestinus
Hortensia japonica
Lankesteriana heloisae
Leandra cogniauxii
Leptosiphon croceus
× Leymotrigia zarubinii
Lilium farreri
Maihueniopsis reicheana
Matucana klopfensteinii
Maxillaria humilis
Maxillaria vinosa
Moquilea macrocarpa
Mussaenda milleri
Myrcia delicata
Myrcia uniflora
Oberonia manipurensis
Odontochilus aureus
Odontochilus coerulescens
Odontochilus elongatus
Odontochilus fimbriatus
Odontochilus hatumetensis
Odontochilus mindanaensis
Odontochilus montanus
Odontochilus occultus
Odontochilus pectiniferus
Odontochilus philippinensis
Odontochilus puberulus
Odontochilus pubescens
Odontochilus spicatus
Ophrys ficalhoana
Ornithogalum dalmaticum
Ornithogalum lychnite
Ornithogalum macrum
Ornithogalum munzurense
Ornithogalum ocellatum
Ornithogalum pluttulum
Ornithogalum saginatum
Ouratea glomerata
Oxygyne shinzatoi
Petrosedum × hegnaueri
Petrosedum × lorenzoi
Philodendron ellipticum
Phlegmariurus lancifolius
Phlegmariurus obovalifolius
Phyllanthus ruber
Pinalia formosana
Pinguicula caussensis
Pinguicula rectifolia
Pinguicula zecheri
Piper sugandhi
Poa reclinata
Prunus ferganensis
Psidium acidum
Pyrostria angustifolia
Pyrostria major
Pyrostria media
Rubus tozawae
Schaueria calytricha
Semecarpus kathalekanensis
Siler zernyi
Sorbus algoviensis
Sorbus doerriana
Sorbus × pinnatifida
Stelis duquei
Stelis rodrigoi
Struthanthus acuminatus
Syzygium angustovatum
Syzygium longipetiolatum
Telipogon kukwae
Ulmus erythrocarpa
Ulmus multinervis
Vochysia moskovitsiana
Watsonia palustris
Ziziphora alpina
Zootrophion eburneum
Acantholimon flabellum
Acantholimon moradii
Adenostyles australis
Aeonium × bravoanum
Aeonium × floribundum
Aeonium × uhlii
Ageratina calophylla
Alsophila ramispinoides
Amauropelta aliena
Amauropelta balbisii
Amauropelta basisceletica
Amauropelta consanguinea
Amauropelta cooleyi
Amauropelta decrescens
Amauropelta firma
Amauropelta frigida
Amauropelta funckii
Amauropelta germaniana
Amauropelta glutinosa
Amauropelta gracilenta
Amauropelta gracilis
Amauropelta hastiloba
Amauropelta hydrophila
Amauropelta inabonensis
Amauropelta intromissa
Amauropelta malangae
Amauropelta muscicola
Amauropelta namaphila
Amauropelta negligens
Amauropelta pachyrhachis
Amauropelta physematioides
Amauropelta piedrensis
Amauropelta pteroidea
Amauropelta rheophyta
Amauropelta rivularioides
Amauropelta rupestris
Amauropelta rupicola
Amauropelta rustica
Amauropelta scalpturoides
Amauropelta sellensis
Amauropelta shaferi
Anacamptis × nicodemi
Anemone campanella
Aristolochia compressicaulis
Asperula lactea
Astragalus podlechii
Astragalus sylvaticus
Biscutella marinae
Bulbophyllum hermonii
Bulbophyllum interpositum
Bulbophyllum mengyuanense
Calamus aureus
Canarium angulatum
Canarium laxiflorum
Carex auceps
Carex macropoda
Carex sangamonensis
Cephalanthera conferta
Cephalaria demirizii
Coilonox autumnulum
Coilonox unifoliatum
Coleataenia condensa
Cotyledon lutea
Cousinia farimanensis
Cousinia mozdouranensis
Ctenitis jinfoshanensis
Cupressus × symbolica
Cyclophyllum memaoyaense
Cynoglossum dubium
Cynoglossum krasniqii
Cynoglossum sessiliflorum
Dalbergia changhuagensis
Derris canarensis
Dichanthelium albemarlense
Dichanthelium ashei
Dichanthelium helleri
Dichanthelium pseudopubescens
Dichanthelium werneri
Dicliptera cernua
Eremogone bryophylla
Eremogone edgeworthiana
Eremogone ferruginea
Eremogone festucoides
Eremogone kumaonensis
Eremogone pulvinata
Eria angustifolia
Eurybia chasei
Gastrodia madagascariensis
Globba teesta
Habenaria vatia
Heteranthocidium cultratum
Heteranthocidium magnificum
Huperzia asiatica
Jacobaea × mirabilis
Justicia aconitiflora
Justicia australis
Justicia hedrenii
Klasea calcarea
Lactuca pygmaea
Leontodon carreiroi
Lepidium cuneiforme
Lepisorus simulans
Leucanthemum pyrenaicum
Limonium usticanum
Magnolia champacifolia
Massonia sessiliflora
Maxillaria amesiana
Maytenus nemorosa
Metastelma angustifolium
Micromeria rupestris
Microtis gracilenta
Mycetia angustifolia
Nasa picta
Osbeckia tirunelvelica
Pediomelum palmeri
Pelargonium karooescens
Phanera paucinervata
Phlegmariurus nilagiricus
Phlegmariurus oceanianus
Phlegmariurus subfalciformis
Piper cuatrecasasii
Podocarpus linearis
Ponerorchis secundiflora
Prosthechea borsiana
Prosthechea bueraremensis
Prunus graeca
Pterostylis littoralis
Ranunculus geranioides
Rhaponticoides bachtiarica
Rhodocodon apiculatus
Rhodocodon calcicola
Rhodocodon cyathiformis
Rhodocodon floribundus
Rhodocodon intermedius
Rhodocodon rotundus
Saionia shinzatoi
Schradera scandens
Senegalia × turneri
Senegalia × zamudioi
Senna nomame
Serapias cilentana
Sporobolus borszczowii
Stelis patens
Stelis sellaformis
Symphyotrichum concinnum
Symphyotrichum patentissimum
Syzygium coarctatum
Syzygium cuneifolium
Tibouchina albescens
Tibouchina nigricans
Tigridia latifolia
Tigridia longispatha
Tricholepidium superficiale
Vachellia × ziggyi
Waldsteinia maximowicziana
Ageratina jalpana
Albuca bruce-bayeri
Amaranthus × monteluccii
Asplenium × tenuivarians
Babiana nervosa
Boesenbergia phyllostachya
Calawaya exaltata
Callicarpa tenuiflora
Centotheca malabarica
Cerasus itosakura
Chloranthus quadrifolius
Chlorophytum sphagnicola
Coryanthes bueraremensis
Cuspidaria bracteata
Cyclogramma costularisora
Cyrtochilum miradorense
Dendrobium clementsii
Dendrobium zhenyuanense
Diospyros kostermansii
Draba boerhaavii
Drimia cochlearis
Drimia ligulata
Drimia vermiformis
Eria kalabakanensis
Eria longpasiaensis
Eriostemma guppyi
Eriostemma lauterbachii
Eriostemma zollingerianum
Filago atlantica
Globba racemosa
Habenaria iyoensis
Haworthiopsis tessellata
Impatiens shimianensis
Inulanthera brownii
Iris heracleana
Iris rodionenkoi
Justicia densiflora
Justicia wightiana
Lathyrus egirdiricus
Leobordea furcata
Limonium japygicum
Manglietia guangnanica
Masdevallia amsleri
Masdevallia cracens
Masdevallia ferrusii
Masdevallia inamoena
Masdevallia neukermansii
Masdevallia rojohnii
Masdevallia royi
Merremia thorelii
Micranthes forbesii
Microchilus campanensis
Narcissus × hervasii
Neea duckei
Ocotea cuspidata
Odontoglossum wyattianum
Oloptum thomasii
Opuntia × elisae
Opuntia gaumeri
Pandanus bernardii
Pennisetum indicum
Pimenta moaensis
Platanthera angustilabris
Pleurothallis folsomii
Pleurothallis orygmoglossa
Pleurothallis suinii
Pleurothallis werneri
Portulaca monanthoides
× Pseudadenia micrantha
Pseudocherleria aizoides
Pseudocherleria brotheriana
Pseudocherleria charadzeae
Pseudocherleria colchica
Pseudocherleria imbricata
Pseudocherleria inamoena
Pseudocherleria kurilensis
Pseudocherleria laricina
Pseudocherleria macrocarpa
Pseudocherleria pseudoimbricata
Pseudocherleria rhodocalyx
Pseudocherleria trautvetteriana
Pseudognaphalium cabrerae
Pteris barklyae
Ptisana odontosora
Pycreus nilagiricus
Rhadamanthus karooicus
Rhadamanthus montanus
Rhadamanthus namibensis
Rhadamanthus platyphyllus
Rhododendron kinabaluense
Rubus rubicundiflorus
Sarcococca longipetiolata
Senegalia mellifera
Senegalia torta
× Serapicamptis nouletii
Solanum brevipedunculatum
Sonchus novae-zelandiae
Sporobolus densiflorus
Stachys major
Stelis franciscensis
Stephanocaryum dschagastanicum
Struthanthus thyrsiflorus
Taraxacum brakelii
Taraxacum elegans
Taraxacum flavum
Taraxacum fulvobrunneum
Taraxacum helianthum
Taraxacum luteocucullatum
Taraxacum nagaricum
Taraxacum phoenicolepis
Taraxacum pseudoeriopodum
Taraxacum pullocarpum
Taraxacum rufulum
Taraxacum sordidepapposum
Taraxacum stereodiforme
Taraxacum tenuiceps
Taraxacum vulpinum
Tragopogon kurdicus
Tulipa auliekolica
Tulipa turgaica
Vachellia hydaspica
Vachellia jacquemontii
Vachellia sieberiana
Varronia multicapitata
Zahleria zahlbruckneri
Ackama paniculosa
Alocasia evrardii
Aloe tenuifolia
Ammannia alata
Anacampseros mallei
Anaphalis hymenolepis
Artemisia deserticola
Asplenium × huawuense
Aster veitchianus
Astragalus neoassadabadensis
Blumea purpurea
Boesenbergia aurantiaca
Camaridium atrovinaceum
Camaridium ferrugineum
Camaridium kelloffianum
Caralluma gracilis
Carex × marshallii
Cattleya hatae
Croton dinghuensis
Cyclosorus affinis
Cyclosorus gueinzianus
Cyclosorus parvilobus
Cyclosorus tonkinensis
× Cydolus rudenkoana
Datura arenicola
Diplazium multicaudatum
Diplazium nanchuanicum
Diplazium ovatum
Diplazium subspectabile
Dyschoriste setigera
Espeletia pescana
Eucalyptus petiolaris
Euphorbia ambatomenahensis
Euphorbia × fernandez-lopezii
Gaultheria angustifolia
Helicia yangchunensis
Hellenia speciosa
Henckelia rotundata
Inti janiceae
Inti nigrolabia
Justicia hansenii
Justicia rothschuhii
Kumara plicatilis
Lepervenchea tenuifolia
Leptochilus leveillei
Leptochilus × shintenensis
Macroplectrum sesquipedale
Maxillaria betancurii
Maxillaria carrilloi
Maxillaria fraudulenta
Melaleuca glauca
Michelia gelida
Nanooravia santapaui
Notocactus gaucha
Ochlopoa × nannfeldtii
Odontosoria gracilis
Oreocharis glandulosa
Oreocharis muscicola
Oxalis calcicola
Pabstiella nummularia
Peltaea obsita
Phoebe chekiangensis
Phyllanthus vatovaviensis
Pogostemon petelotii
Polystichum muscicola
Psychotria sagittalis
Psychotria spachiana
× Pyralus kursakovii
Randia similis
Ruellia longissima
Scyphostelma veleziae
Senecio pseudolongifolius
Smilax japonica
Smilax paniculata
Soehrensia huascha
Sonchus ortunoi
× Sorbaronia kovalevii
Sorbus tauricola
Stegnogramma mollissima
Stenostephanus asplundii
Stenostephanus jamesonii
Stenostephanus laxus
Stenostephanus lugonis
Stenostephanus luteynii
Tetrastigma silvestrei
Torenia molluginoides
Trichocereus serpentinus
Trisyngyne brassii
Trisyngyne carrii
Trisyngyne cornuta
Trisyngyne crenata
Trisyngyne decipiens
Trisyngyne dura
Trisyngyne flaviramea
Trisyngyne grandis
Trisyngyne nuda
Trisyngyne perryi
Trisyngyne pseudoresinosa
Trisyngyne pullei
Trisyngyne recurva
Trisyngyne resinosa
Trisyngyne rubra
Trisyngyne starkenborghiorum
Trisyngyne womersleyi
Tulista viscosa
Tupacamaria lagoensis
Tupacamaria montana
Ulmus kunmingensis
Yushania microphylla
Zamia nana
Abutilon costicalyx
Androcalva perkinsiana
Aquilegia cossoniana
Arenaria viscidula
Asplenium latibasis
Aërangis oligantha
Bistorta carnea
Bolbitis lanceolata
Breynia stipitata
Calliphysalis carpenteri
Camaridium ampliflorum
Camaridium carinulatum
Cartrema americana
Chenopodium crassifolium
Chenopodium hastatum
Chenopodium latifolium
Christensonella paranaensis
Chusquea glomerata
Clidemia eggersii
Conchidium braccatum
Conchidium nanum
Cota euxina
Crepidium andersonii
Crepidium elegans
Crepidium laciniosum
Crepidium maculatum
Croton lenheirensis
Croton pradensis
Cyclosorus falcilobus
Dendrolirium lanigerum
Dicliptera decorticans
Dicliptera gillilandiorum
Dicliptera paniculata
Diplacus latifolius
Dracula trigonopetala
Dysphania bonariensis
Eriocephala schumanniana
Erysimum canadense
Eugenia duplicata
Euphorbia occulta
Exochaenium wildemanianum
Galium guadalupense
Goeppertia sprucei
Grusonia parishiorum
Hechtia pueblensis
Hesperis cilicica
Hypericum × caesariense
Iris magnifica
Ixia teretifolia
Justicia attenuata
Justicia linifolia
Lachenalia bifolia
Lachenalia membranacea
Leonotis capensis
Lirianthe pterocarpa
Lycium parvifolium
Malva longiflora
Micranthes clusii
Micranthes japonica
Micranthes laciniata
Micranthes sachalinensis
Ocellochloa soderstromii
Oncidium maderoi
Ophrys minuscula
Ophrys × pietzschii
Ornithidium purpureolabium
Ornithidium sanaense
Ossaea krugii
Pabstiella colorata
Pabstiella punctatifolia
Pabstiella seriata
Pabstiella viridula
Palicourea buchtienii
Persicaria minor
Peucedanum bupleuroides
Phanera ridleyi
Phlomoides desertorum
Phragmipedium × grande
Polystichum kangdingense
Psychotria polymorpha
Rosa mutabilis
Rosa × pomazensis
Rothmannia lagunensis
Rothmannia merrillii
Rothmannia negrosensis
Schoenoplectiella smithii
Schoenorchis scolopendria
Schoepfia paradoxa
Sedum × brevierei
Sedum plumbizincicola
Selaginella prostrata
Sisymbrium pinnatisectum
Spyridium scabridum
Stauntonia latifolia
Stipa montana
Stipella capensis
Swertia wilfordii
Syzygium biniflorum
Syzygium korthalsii
Trichocentrum brachyphyllum
Trichocentrum longifolium
Trichocereus hahnianus
Tritoniopsis caffra
Tulipa lemmersii
Varronia bifurcata
Varronia intricata
Varronia podocephala
Veratrum hybridum
Viburnum deamii
Viola mariae
Wolffia borealis
Yulania stellata
Zeltnera texensis
Agrostis widenii
Aloe × buzairiensis
Anacamptis × duquesnei
Androsace congesta
Anemia lepigera
Annickia polycarpa
Anthurium mapiriense
Arctium atlanticum
Armeria daveaui
Artemisia xigazeensis
Ascidieria cymbidiifolia
Asimina × bethanyensis
Asimina × colorata
Asimina × kralii
Asimina × oboreticulata
Asimina × peninsularis
Askellia pygmaea
Asparagus kansuensis
Barleria pauciflora
Berchemia omeiensis
