2090,176,2199,176,2199,217,2090,217
2104,380,2389,380,2389,434,2104,434
2687,380,3027,380,3027,434,2687,434
2524,393,2660,393,2660,434,2524,434
4523,4179,4814,4212,4805,4294,4514,4261
4357,4357,4859,4357,4859,4452,4357,4452
4357,4489,4823,4521,4815,4637,4349,4605
3692,6570,3882,6570,3882,6611,3692,6611
3991,6688,4551,6709,4546,6828,3987,6807
4599,6680,4879,6760,4851,6858,4571,6778
3597,6706,3909,6706,3909,6760,3597,6760
4357,7086,4615,7086,4615,7140,4357,7140
3814,7289,4208,7289,4208,7344,3814,7344
4235,7289,4588,7289,4588,7344,4235,7344
4642,7289,4900,7289,4900,7344,4642,7344
4289,7398,4506,7398,4506,7439,4289,7439
4534,7398,4805,7398,4805,7439,4534,7439
3923,7493,4045,7493,4045,7534,3923,7534
4099,7493,4411,7493,4411,7547,4099,7547
4439,7493,4819,7493,4819,7547,4439,7547
4914,7506,5049,7506,5049,7547,4914,7547
3733,7602,3841,7602,3841,7642,3733,7642
3896,7602,3991,7602,3991,7642,3896,7642
4086,7602,4194,7602,4194,7642,4086,7642
4751,7602,4982,7602,4982,7642,4751,7642
5009,7602,5131,7602,5131,7642,5009,7642
5144,7602,5239,7602,5239,7656,5144,7656
3719,7697,3855,7697,3855,7737,3719,7737
3910,7692,4115,7710,4111,7761,3905,7742
4154,7693,4373,7710,4369,7754,4150,7737
4439,7697,4561,7697,4561,7737,4439,7737
4751,7697,4941,7697,4941,7751,4751,7751
4248,7792,4371,7792,4371,7846,4248,7846
4398,7792,4547,7792,4547,7846,4398,7846
4615,7805,4696,7805,4696,7846,4615,7846
