2930,3220,2992,3220,2992,3246,2930,3246
3044,3220,3106,3220,3106,3246,3044,3246
3123,3220,3237,3220,3237,3246,3123,3246
3257,3204,3446,3231,3439,3285,3250,3258
3518,3220,3597,3220,3597,3255,3518,3255
2895,3255,3009,3255,3009,3281,2895,3281
3018,3255,3080,3255,3080,3281,3018,3281
3132,3308,3229,3308,3229,3334,3132,3334
3229,3308,3360,3308,3360,3334,3229,3334
3159,3343,3395,3343,3395,3378,3159,3378
2930,3413,3106,3413,3106,3439,2930,3439
3115,3413,3264,3413,3264,3439,3115,3439
3273,3413,3413,3413,3413,3448,3273,3448
3088,3448,3176,3448,3176,3474,3088,3474
3387,3474,3431,3474,3431,3527,3387,3527
3080,3501,3229,3501,3229,3527,3080,3527
3237,3501,3387,3501,3387,3536,3237,3536
3194,3536,3264,3536,3264,3580,3194,3580
3229,3685,3334,3685,3334,3711,3229,3711
3211,3755,3290,3755,3290,3782,3211,3782
3334,3755,3422,3755,3422,3782,3334,3782
3431,3755,3510,3755,3510,3782,3431,3782
438,3773,1105,3773,1105,4413,438,4413
3018,4062,3115,4062,3115,4124,3018,4124
3246,4115,3431,4115,3431,4150,3246,4150
2650,4273,2878,4273,2878,4308,2650,4308
3027,4273,3115,4273,3115,4299,3027,4299
3132,4273,3273,4273,3273,4299,3132,4299
2851,4317,3018,4317,3018,4352,2851,4352
3027,4317,3106,4317,3106,4343,3027,4343
3053,4361,3220,4361,3220,4387,3053,4387
3229,4361,3316,4361,3316,4387,3229,4387
3334,4361,3395,4361,3395,4387,3334,4387
2755,4369,2816,4369,2816,4440,2755,4440
2904,4369,3044,4369,3044,4387,2904,4387
3036,4396,3159,4396,3159,4422,3036,4422
2816,4405,2895,4405,2895,4431,2816,4431
2560,4755,2885,4739,2888,4798,2563,4814
2922,4747,3413,4747,3413,4791,2922,4791
3431,4747,3580,4747,3580,4782,3431,4782
2947,4844,3228,4832,3230,4874,2949,4885
2632,4843,2720,4843,2720,4896,2632,4896
2737,4843,2895,4843,2895,4878,2737,4878
3123,4922,3325,4922,3325,4957,3123,4957
2904,4931,3080,4931,3080,4966,2904,4966
2614,4940,2860,4940,2860,4975,2614,4975
3220,4966,3273,4966,3273,5010,3220,5010
3080,4975,3211,4975,3211,5010,3080,5010
3299,4975,3439,4975,3439,5019,3299,5019
2651,5007,2767,5018,2763,5055,2647,5045
2851,5010,2965,5010,2965,5036,2851,5036
316,5122,460,5133,455,5192,311,5181
1711,5501,1772,5501,1772,5528,1711,5528
1710,5531,2061,5520,2063,5563,1711,5574
