1835,2437,2093,2620,2024,2719,1765,2535
1684,2518,1772,2518,1772,2606,1684,2606
3324,2546,3606,2613,3586,2695,3305,2627
1623,2650,1676,2650,1676,2737,1623,2737
3264,2693,3562,2693,3562,2755,3264,2755
3202,2702,3255,2702,3255,2746,3202,2746
3203,2787,3520,2808,3515,2882,3198,2861
1676,2834,1763,2834,1763,2913,1676,2913
1869,2860,1965,2860,1965,2930,1869,2930
1763,2878,1807,2878,1807,2930,1763,2930
1807,2886,1860,2886,1860,2939,1807,2939
930,4448,1140,4448,1140,4554,930,4554
500,4457,807,4457,807,4554,500,4554
710,4641,789,4641,789,4677,710,4677
710,4641,1061,4641,1061,4712,710,4712
465,4677,798,4677,798,4764,465,4764
807,4729,947,4729,947,4756,807,4756
298,4773,438,4773,438,4826,298,4826
210,4791,263,4791,263,4826,210,4826
447,4791,745,4791,745,4861,447,4861
1044,4782,1123,4782,1123,4852,1044,4852
763,4799,1017,4799,1017,4861,763,4861
661,4852,1207,4820,1214,4930,668,4962
1193,4835,1368,4835,1368,4922,1193,4922
421,4896,623,4896,623,4940,421,4940
2790,4949,2948,4949,2948,4984,2790,4984
3299,4957,3439,4957,3439,4992,3299,4992
3501,4957,3606,4957,3606,5001,3501,5001
2711,4984,2878,4984,2878,5019,2711,5019
2895,4984,3071,4984,3071,5019,2895,5019
3080,4984,3167,4984,3167,5010,3080,5010
984,5006,1249,5024,1244,5091,979,5073
2263,5045,2483,5045,2483,5098,2263,5098
2490,5051,2683,5041,2686,5080,2492,5090
2702,5045,2913,5045,2913,5080,2702,5080
816,5080,912,5080,912,5115,816,5115
1149,5080,1289,5080,1289,5115,1149,5115
2834,5089,3036,5089,3036,5133,2834,5133
3062,5089,3255,5089,3255,5142,3062,5142
3273,5089,3378,5089,3378,5133,3273,5133
3448,5089,3536,5089,3536,5133,3448,5133
2702,5098,2816,5098,2816,5150,2702,5150
2342,5107,2465,5107,2465,5142,2342,5142
2492,5107,2650,5107,2650,5133,2492,5133
1088,5133,1368,5133,1368,5212,1088,5212
2825,5150,3036,5150,3036,5186,2825,5186
3115,5150,3220,5150,3220,5177,3115,5177
298,5177,438,5177,438,5203,298,5203
1711,5493,1772,5493,1772,5528,1711,5528
1711,5519,2062,5519,2062,5563,1711,5563
