60,81,100,81,100,96,60,96
392,557,414,557,414,565,392,565
416,557,441,557,441,564,416,564
298,558,377,558,377,565,298,565
373,566,396,566,396,576,373,576
302,568,337,568,337,577,302,577
339,570,365,566,366,576,340,579
298,584,350,578,351,590,299,595
392,580,422,580,422,589,392,589
357,581,388,581,388,589,357,589
334,593,360,593,360,601,334,601
395,595,424,591,426,601,396,604
302,594,330,594,330,604,302,604
376,602,392,602,392,609,376,609
348,607,370,603,371,610,349,614
304,606,321,606,321,610,304,610
394,636,437,636,437,645,394,645
304,637,337,637,337,646,304,646
341,636,372,638,371,649,340,647
365,646,398,646,398,652,365,652
