3088,183,3332,241,3314,317,3070,258
2930,254,3080,254,3080,368,2930,368
3080,298,3176,298,3176,377,3080,377
3185,298,3325,298,3325,377,3185,377
2936,436,3213,514,3191,592,2914,514
2685,4343,2948,4343,2948,4396,2685,4396
2439,4361,2535,4361,2535,4387,2439,4387
3422,4396,3562,4396,3562,4448,3422,4448
2781,4405,2965,4405,2965,4440,2781,4440
3211,4405,3369,4405,3369,4448,3211,4448
2439,4422,2562,4422,2562,4448,2439,4448
2606,4545,2772,4545,2772,4589,2606,4589
2799,4545,2930,4545,2930,4589,2799,4589
3167,4554,3325,4554,3325,4580,3167,4580
2992,4563,3071,4563,3071,4589,2992,4589
2650,4606,2904,4606,2904,4650,2650,4650
3211,4606,3334,4606,3334,4641,3211,4641
3360,4606,3492,4606,3492,4650,3360,4650
2992,4615,3062,4615,3062,4650,2992,4650
2439,4624,2553,4624,2553,4650,2439,4650
3109,4696,3235,4680,3242,4736,3116,4752
3343,4694,3395,4694,3395,4747,3343,4747
2799,4703,2974,4703,2974,4756,2799,4756
3413,4703,3536,4703,3536,4747,3413,4747
2439,4712,2500,4712,2500,4747,2439,4747
2509,4720,2623,4720,2623,4747,2509,4747
2957,4756,3071,4756,3071,4808,2957,4808
3176,4756,3325,4756,3325,4808,3176,4808
3343,4756,3518,4756,3518,4808,3343,4808
2790,4808,2948,4808,2948,4861,2790,4861
2992,4808,3141,4808,3141,4861,2992,4861
3150,4808,3255,4808,3255,4852,3150,4852
3303,4817,3439,4804,3444,4852,3308,4865
3450,4804,3567,4819,3562,4863,3444,4848
2465,4817,2597,4817,2597,4861,2465,4861
2632,4817,2772,4817,2772,4861,2632,4861
2489,4879,2692,4862,2696,4905,2492,4921
2772,4870,2904,4870,2904,4905,2772,4905
2965,4870,3194,4870,3194,4905,2965,4905
3220,4870,3343,4870,3343,4905,3220,4905
2922,4922,3194,4922,3194,4966,2922,4966
3369,4920,3556,4932,3553,4973,3367,4962
2474,4931,2614,4931,2614,4966,2474,4966
2702,4931,2843,4931,2843,4966,2702,4966
2453,4998,2621,4975,2627,5017,2458,5040
2869,4984,3071,4984,3071,5019,2869,5019
3106,4984,3264,4984,3264,5036,3106,5036
3290,4984,3422,4984,3422,5028,3290,5028
2650,4992,2737,4992,2737,5028,2650,5028
2764,5071,2878,5071,2878,5124,2764,5124
2878,5071,2983,5071,2983,5115,2878,5115
3422,5080,3562,5080,3562,5124,3422,5124
2518,5089,2614,5089,2614,5115,2518,5115
3308,5089,3378,5089,3378,5115,3308,5115
2895,5247,3001,5247,3001,5291,2895,5291
2904,5308,2983,5308,2983,5352,2904,5352
2623,5317,2685,5317,2685,5352,2623,5352
2869,5317,3027,5317,3027,5405,2869,5405
2202,5387,2448,5387,2448,5449,2202,5449
2448,5387,2676,5387,2676,5440,2448,5440
1412,5396,1500,5396,1500,5440,1412,5440
2746,5405,2904,5405,2904,5440,2746,5440
