2344,3937,2628,4003,2610,4080,2326,4015
2227,4093,2579,4080,2581,4141,2229,4154
2230,4173,2514,4203,2506,4277,2222,4247
2825,4369,2878,4369,2878,4405,2825,4405
2895,4369,3044,4369,3044,4405,2895,4405
3062,4369,3264,4369,3264,4405,3062,4405
3281,4369,3510,4369,3510,4396,3281,4396
2518,4378,2676,4378,2676,4405,2518,4405
2676,4378,2808,4378,2808,4405,2676,4405
2895,4422,3027,4422,3027,4448,2895,4448
3036,4422,3176,4422,3176,4448,3036,4448
2764,4431,2886,4431,2886,4457,2764,4457
3115,4677,3308,4677,3308,4712,3115,4712
2808,4685,2913,4685,2913,4712,2808,4712
2930,4685,3053,4685,3053,4712,2930,4712
2562,4729,2764,4729,2764,4835,2562,4835
2922,4747,3044,4747,3044,4817,2922,4817
3097,4756,3316,4756,3316,4817,3097,4817
2764,4764,2878,4764,2878,4843,2764,4843
3053,4843,3422,4843,3422,4913,3053,4913
2799,4852,3009,4852,3009,4922,2799,4922
2544,4870,2720,4870,2720,4914,2544,4914
3291,4917,3513,4952,3500,5032,3278,4997
2965,4940,3264,4940,3264,5001,2965,5001
2546,4986,2677,5012,2666,5068,2534,5041
2685,4992,2808,4992,2808,5054,2685,5054
3371,5003,3620,5026,3614,5091,3365,5068
1991,5028,2079,5028,2079,5080,1991,5080
2290,5036,2404,5036,2404,5089,2290,5089
2082,5032,2254,5066,2245,5112,2073,5077
2667,5063,2886,5063,2886,5133,2667,5133
2957,5060,3153,5073,3149,5144,2952,5132
2544,5071,2667,5071,2667,5133,2544,5133
2895,5071,2939,5071,2939,5133,2895,5133
2790,5352,2860,5352,2860,5396,2790,5396
2369,5422,2843,5422,2843,5484,2369,5484
1579,5440,1658,5440,1658,5466,1579,5466
